label_id	Centroids RAW X	Centroids RAW Y	Centroids RAW Z	Centroids TFOR X	Centroids TFOR Y	Centroids TFOR Z	Longest Extension	Major Axis Length	Major/Medium Axis Eccentricity	Major/Minor Axis Eccentricity	Medium Axis Length	Medium/Minor Axis Eccentricity	Minor Axis Length	Orientation along X	Orientation along Y	Orientation along Z	Roundness (Smoothness)	Sphericity	Surface Area	Volume	X Axis Length	Y Axis Length	Y/X Aspect Ratio	Z Axis Length	Z/X Aspect Ratio	Z/Y Aspect Ratio
1	118.65950783228068	47.47043894159874	6.674636904927521	-9.51683805388629	5.593886890588363	0.5276574212894514	7.216968303802965	13.37514137698833	0.7911562128254882	0.8872454693217641	8.180425488535422	0.6566105517807512	6.169920637194146	-0.9088757587186138	0.0201314117847792	0.4165808222580774	0.8521273749103484	0.7951782821985175	281.02390149316886	237.77397517500003	12.583754673859891	8.330484852012223	0.6620031197300004	7.10752151944768	0.5648172348919089	0.8531942192693458
2	83.97289067518791	48.02667796119077	8.901574141527865	-44.21336345269664	7.611741050153639	-0.1861009032361626	8.929860604381005	13.53153151540311	0.5450878071739275	0.8374886192717097	11.344551334421066	0.7583915575925768	7.394369904044181	-0.5690354628174681	-0.6792474473895111	0.4634884543016612	0.785718734458448	0.7827603662404449	316.5355025940087	266.38235910000003	10.12202418805434	10.350124168709256	1.0225350163581028	11.216461216827271	1.1081243245856447	1.083703058436453
3	101.7335627066733	49.30033565845162	7.844392790730941	-26.41819129610684	7.899578906609943	1.0098525381542576	6.790462779265775	12.12564056453746	0.6784699390855652	0.8658854667759509	8.90783708518266	0.7323333906170273	6.065758321546456	0.3207097081699223	-0.8566962607535848	0.4040009899695655	0.8717038324344453	0.8323528623728751	277.79546683274964	262.084375575	9.265851600812024	10.45353325980492	1.1281783596543693	8.411634663442822	0.907810207396982	0.8046690486733856
4	116.636120125315	42.87835030988218	8.992525028945039	-11.896079862015547	0.6197616197223716	0.1387263504248932	6.573204992222584	11.391854373906993	0.16668900556444	0.7930651184267862	11.232476874063092	0.7863510637163237	6.939198437721862	-0.2611012725543272	0.9300415060545352	-0.2585515857354643	0.8742167500997952	0.8513101569745902	306.4354025100141	323.7931867500001	8.751060169522923	11.844920662343762	1.3535412204792905	8.905485033421126	1.0176464177947278	0.7518399900923433
5	100.58915803199164	45.284306631367016	8.542322127807987	-27.7315027551878	4.142294010896965	-0.4335045864915978	6.534481024023874	12.407697483397175	0.6608721097336276	0.8683122017469631	9.31195881326786	0.7504580402384424	6.154442090453783	0.2451036081071263	-0.5762193293707527	0.7796765391830053	0.8653424206949233	0.8164879919618899	293.3054580251752	278.20677555000003	9.792095062460422	8.531582270080094	0.871272410618979	10.216146827051944	1.0433055195937784	1.197450426385683
6	121.86131271219344	39.91235249510561	10.260352767704472	-6.917194950128312	-2.9730058908907058	0.2381971062341605	7.072795375582046	12.876177682817984	0.7335314685172178	0.7770115277841043	8.751364848627897	0.3770706940801728	8.105378304796366	-0.6946060582787781	-0.5955902806441126	0.4034781795892886	0.8222197739199312	0.804857319450549	293.1454756688796	266.957922825	11.775712375526034	10.794018595286175	0.9166340218804804	8.353732542883854	0.7094035822618913	0.7739223783190432
7	83.86489452566343	52.20180092960432	8.445496980772287	-44.16713975675751	11.48557278862534	1.4395104827329397	6.127852033089646	10.112928748372248	0.2343098415491011	0.8601145779057481	10.40251423987857	0.8512824533813137	5.306331719948758	-0.958135199033219	-0.2457193939203649	0.146965709691011	0.8212011328061559	0.8068646163100964	214.47828483576788	166.52977110000003	10.415832400085336	6.832789643008049	0.6560003445285917	8.980230288092017	0.8621711585929938	1.3142846124761691
8	86.41115173302585	42.12970528386353	12.87454893847928	-42.37390195177997	0.3664425373625357	0.6050775391625857	8.156585791358529	15.75692479323548	0.5060644767867835	0.8603069629762633	13.590279083007449	0.8066363673436665	8.03250764595603	0.3051703610266905	-0.8126353552237884	0.4964824570829736	0.8697131284315691	0.819216977694044	488.43034814084257	585.2093791500001	12.140721830466902	12.759930817731844	1.0510026500822258	12.62841946871308	1.0401703988491289	0.9896934120648986
9	93.6355929002531	52.34934194302032	8.595890713219546	-34.47171756877653	10.80852796228586	2.4648554259309385	6.061218841648461	11.437004552711812	0.5586459781212255	0.9186547454244852	9.485922668367362	0.8792729405609078	4.518318291295801	0.7192492842379764	0.4628949709903191	-0.5180817628087584	0.8542349698606276	0.7974798292098423	224.5445307984438	169.90156012500003	10.450367547153151	7.93347230765115	0.7591572518243489	8.50109518740834	0.8134733203450031	1.0715478491315549
10	66.05266993351522	45.55178902338887	12.490989457791434	-62.47550700542229	5.067970155973805	0.2221043085419803	8.102287856191277	13.85510090846233	0.7659099002615597	0.9188079604903242	8.908108276535	0.789384844170292	5.468675756188306	0.4285697334001822	-0.5366773795839503	0.726846183078787	0.8602284769967943	0.7568044425424019	293.67894824246537	249.76157827500003	8.870967788803647	10.136516617514127	1.1426618672099988	11.950920935812627	1.3471947165557625	1.1789968276837357
