label_id	pea3 spot count
1	11.46818013698293
2	10.79663465999208
3	7.040387277812775
4	6.718107570231947
5	6.883773161624863
6	5.422208261479678
7	7.244542389772202
8	10.893223093604083
9	1.6366274436356318
10	8.98911066067649
11	10.235042563732922
12	8.915835530219688
13	10.408623409268507
14	10.897962013024372
15	1.8896172280806491
16	9.432619695241515
17	14.513330901330672
18	6.239727454201499
19	10.414804796244221
20	10.698637130457767
21	6.7200212471073675
22	7.715362690504843
23	15.214700569321556
24	3.6247415703796255
25	2.142388429244788
26	5.526589377838733
27	10.885557467276122
28	7.990216340777823
29	4.0616592459734795
30	12.292323372698721
31	5.391239597408091
32	8.424387084855145
33	5.554101574119474
34	7.727718049568082
35	7.200642883801588
36	4.2629183663087264
37	6.2803475460433305
38	3.7645631862574715
39	5.352013134804493
40	8.296113641653626
41	5.505010653370802
42	8.516053672436845
43	3.88604295738346
44	6.82499775141884
45	3.0970056938824824
46	9.154103986408987
47	11.38885518052227
48	9.686650205718683
49	6.799117115167623
50	4.6435657577585765
51	3.7339939770133705
52	6.325324723864244
53	4.677930092944606
54	8.204270387867286
55	4.111254247201644
56	10.453223881741561
57	7.243233155137258
58	7.976470653824736
59	5.013110660191146
60	3.3272941498645494
61	9.614512129117536
62	2.9573681053129617
63	3.3860098292060132
64	4.323646997394071
65	4.846297806359946
66	1.0125922234103006
67	1.811316964865584
68	4.014896547968314
69	2.6654709234780567
70	4.601790692620076
71	3.6412158127200134
72	1.0130005086991396
73	5.460506016609616
74	0.0
75	4.992873868590057
76	2.5904492430885586
77	5.6071960193906625
78	0.0
79	7.228421792864442
80	3.821287561856764
81	4.973032824014114
